func,n,run,best_f,best_x_json,evals,success,time_s
sphere,30,11,5.590979103911851e-07,"[8.887647746935514e-06, -2.56797777915906e-05, -1.2897298120492192e-05, -6.415111017510187e-05, 9.324904104137001e-05, -4.097625244710358e-05, 4.1822807164367104e-05, -6.614660999095961e-06, -5.950229324323534e-05, 6.500292935429771e-05, -0.00010942746184707201, -4.1333911317094926e-05, -2.243743704539595e-05, -8.809954629111458e-05, 3.5723219115474066e-05, -1.3156715408743479e-05, -3.1233353941985865e-05, -1.7996444625622522e-05, 7.11576870589801e-06, 3.940597167395669e-05, -6.854689930664283e-05, -4.2344612056583435e-05, 2.2024959292076748e-05, -3.949277736187215e-05, 0.0007005457338388403, 5.464677872860752e-05, 2.369447582093256e-05, 1.7233854042953852e-05, 4.87110739740393e-05, -4.823137121585299e-05]",15050,0,0.018777847290039062
sphere,30,12,7.468741128251602e-06,"[-2.045236778539729e-05, 0.00025989708332976923, 0.0001343626402041832, 0.0003120241484157627, -0.000165695510579319, -0.00029980200518537784, -0.0007783969116102033, 1.57370154904458e-05, 0.0020079146773704895, -0.00019654564683505742, 0.00028716490805063486, -0.00011785538236564704, -5.8108057327673716e-06, -0.0006093320488853625, 1.421591729279555e-05, 7.437314282274647e-06, -0.0005031442499561758, 0.00018135741098180956, -0.00010275666063241934, 0.0009422580875032617, -0.0001194140961979578, -9.758515458952653e-05, -0.00041381073895321944, 0.0002513944532896258, -0.00017431471223229635, -0.00021586989176750914, 8.261405013303968e-05, -0.0006993356288939476, 4.529185436319958e-05, -7.739061593175925e-05]",15050,0,0.018173933029174805
sphere,30,13,1.2229664952975903e-06,"[-0.00021735955106277777, 2.320781825709409e-05, 0.0003934377468501413, -0.0002697362425899932, -0.0001971697463189541, 7.87431114603468e-05, -5.468186851837875e-05, 2.3050330125009013e-05, -1.9683208914747838e-05, 0.0003608571786869345, 0.000358554506572002, -0.00033791945977357273, 1.3536935095419127e-05, 5.795223724687829e-05, -8.177984040521466e-05, 4.799146807206315e-05, 0.00013554792922925915, -0.00016117866097366707, 9.256542945374196e-05, 0.00014949776361818237, -0.00011026331696377573, 0.0002490492830830224, 0.0001250679877080762, 0.0003334567949301673, -6.53563628267276e-05, 4.560365602685669e-05, -7.131557434751474e-05, -0.00013776821764108538, -0.0004201463923284774, 0.00017296268674964156]",15050,0,0.01823115348815918
sphere,30,14,4.582262816144761e-07,"[-0.00010431068817681081, -8.485516538172822e-05, -3.830378703196763e-05, 4.8164649805455275e-05, -3.024162399281644e-05, 0.00016343634949658395, -0.00016684817186147667, -6.57207250176163e-05, 0.00010588393325076713, -8.182617580038945e-07, -0.00011950940034338322, 0.00025600415326399036, -0.00019238608742466458, 0.0001527942312934396, 9.50863016992722e-05, -3.374837296720187e-05, 5.133649378533811e-05, 3.3736414658896226e-05, -5.7077085844896495e-05, 6.266162266956015e-05, 0.00016426325832143255, 4.263272195833664e-05, -4.998767574492682e-06, 9.475510768506307e-06, -0.00016532834028609557, -0.00021428094050206757, -9.43805634563841e-05, 0.00030344981895093887, 1.2351319839582564e-05, 2.7178514061710432e-05]",15050,0,0.018268108367919922
sphere,30,15,4.816783033223868e-07,"[-4.058430054049489e-05, 0.0001233021348880438, 1.4799814527190777e-05, 2.2910673902402356e-05, -0.00019091165306663483, 0.00016147357532651096, 8.417662503850037e-05, 5.0002503636865705e-05, 4.356922510745072e-05, -2.856050238987182e-05, -0.0002740581793602978, 5.230400876658999e-05, 0.0003644771206428093, -4.9822173314521655e-06, 2.3115870150386676e-05, -0.0002525648059078308, 0.0002644882975298599, -5.152408022933296e-05, -6.723617093230705e-05, 4.284254619485461e-05, -2.6470181929176303e-05, -8.099065231318247e-05, -4.728169933893505e-05, 0.00010495792468839074, -4.4756883096872656e-05, 8.711136736175573e-05, -5.228817043712644e-05, 4.274638406774429e-05, -8.02750290297206e-06, 2.3096996965107566e-05]",15050,0,0.01822376251220703
sphere,30,16,7.5551068351999025e-06,"[-0.0002698271530703388, -0.0005079315530907123, -2.754715295952124e-05, -0.0005685872324023224, 0.0001338403512744429, -0.0007164884420521871, 0.0004173272781733547, 0.0006213459266737752, 0.00010178367383230174, 0.0008762665141877179, -0.0007951346060861262, 0.0009169947357039346, -0.0002896678961754204, 0.0009032888555714278, -0.0004301947966334488, 0.00011840206080860922, 7.069779098711174e-06, 2.7001576080893513e-06, -0.00013320650850683579, -7.598471166314333e-05, -0.00021201813426696128, 0.00014762631390869592, -0.00012356201846889955, 4.6406824598601995e-05, -4.313920440283235e-05, -0.0003628749272382401, 2.060757336954695e-06, 0.0013323976753170379, -0.0006295936818121651, 0.00021342670228885713]",15050,0,0.018148183822631836
sphere,30,17,1.8984505926950969e-06,"[6.0921170242506814e-05, -0.0002381432235708302, 0.00023344389921540608, 0.0003036877349192088, -0.0002704299254015387, 2.474823438245724e-05, 0.0003304332192420984, 0.00013149239306626837, -2.9917823215800498e-05, 0.0002862521006652068, 0.00023440390920849384, -0.00036269597155344036, 0.00025636075541105247, -0.00016977637713446456, 1.1384269712418979e-05, 0.0003275771773708068, -0.00029122395404257255, 0.00020427963113115192, -0.0002930588214833913, 0.00036715417764638785, -0.0006320866554016595, 7.33911952084679e-05, 0.00010529216746934934, 0.00015299698003901663, -0.00011439799494605692, -1.7924589300170402e-05, -0.000263699903128962, -0.00015439497357281666, 0.00034378438330521393, 9.033537594161217e-05]",15050,0,0.018342018127441406
sphere,30,18,4.1627609548124853e-07,"[-6.366162443290835e-05, 6.690750922504158e-05, 7.721537378927442e-05, -8.375017991375217e-05, 0.000125545933972364, 0.0001135678632042395, -8.319891156446798e-05, -0.00013217120651728062, 8.243042311161796e-05, -0.0001179716946357522, 6.545830738611212e-06, -9.174747355420522e-05, -0.00046875369666500875, 6.101634901402821e-05, 7.549187766123789e-05, 3.1702041666763995e-05, -0.00011528446534181521, 1.9061052611533222e-05, 3.49333070444385e-05, 9.278300248533659e-06, -1.2440371594008849e-05, 2.2936487326532113e-05, 2.9402284148065822e-05, -5.1957312607538214e-05, 1.2836213788309254e-05, 0.0001837668197089074, 0.00013129674171405577, -7.187525151639648e-05, -6.554440288806013e-05, -5.0486749903825876e-05]",15050,0,0.018052101135253906
sphere,30,19,1.5905711989294838e-06,"[-0.0003134754001092352, -0.00015404735372459775, 6.316600059587589e-05, 6.217598924171092e-05, -0.0004155115362091468, -3.245700097676388e-05, -4.841655343351109e-05, 1.3661727403012407e-05, -5.5909382123867416e-05, -0.0002076073404956696, 0.00011371976270688296, 0.00019754424281980573, -3.592263997440683e-05, 4.748122584017999e-05, 7.08199595957167e-05, 1.727867167213403e-05, -0.00020526099550915517, -8.565215101031035e-05, 0.00019525726481427048, 3.1916473251935305e-05, 0.00022327499011179716, 0.0003113044138306648, -1.551114613626339e-05, 3.002861778580055e-05, -0.0008365671853014554, -3.064146211356072e-05, -0.0002293554293505749, 0.0003684950474935802, -0.00015777403718398312, 0.0001638803600437301]",15050,0,0.018174171447753906
sphere,30,20,3.605538485051771e-06,"[8.911552074424551e-05, 4.689228753104304e-05, -0.00023218546052684294, -9.643583794394917e-05, 0.00012521905416453246, -1.942518908975836e-05, 2.618746660823233e-05, -0.0002746748670638487, -1.1220083486276802e-05, -0.00013068776355434065, 0.00013491413910057766, -0.00024054122468456816, -9.396490137246564e-05, 0.0001705390845708238, 0.00010512417885171459, -0.0008110742311597704, 0.0002050509850307581, 8.418863592349872e-05, -2.5289067416050994e-06, 0.0014655001624340697, -8.795329550783835e-05, 3.8195953535721285e-05, -0.000368146846435208, 0.0004784300615318714, -5.09558742566646e-05, -0.00013840117279651122, -8.210921263829736e-05, 0.00013402665202531263, -0.00013204573737663503, -7.470513017143729e-05]",15050,0,0.018166065216064453
sphere,30,21,4.049267287260934e-06,"[-8.934046101883876e-06, 0.00024386114559908802, 0.0002342018443777209, -5.296721218762004e-06, -0.00042146340324385103, 0.00019474325630731493, -0.0007018857368638066, -3.8952159047352656e-05, 0.0002794795765704425, -0.00031810988370147594, 8.698623076237866e-06, -0.00022744737183264826, 0.00023795302054607347, -0.00011957240130645278, 0.0002803665461860922, 2.089888781000291e-05, -2.621272552403072e-06, 0.0003875027843757976, -0.00021169133694742126, -0.00015695802742015123, -0.0005402131447222792, 9.946691151197012e-05, -0.0002939471994671675, -6.144046218403465e-05, -0.0005082641578887952, -0.0005745350384217848, 0.0002062248162872486, -0.00015335405211790485, 0.0004375331389227337, -0.0011775520879706825]",15050,0,0.018121004104614258
sphere,30,22,3.855856119130485e-06,"[1.85995098904595e-05, -0.00025330656867386024, -0.00048090510176877315, 0.0008074337716474964, -0.0003420926272921368, -2.0347067152093822e-05, -0.00023063411596966596, 0.00011958966400041495, 0.00024100110693753532, -0.00024290726035565966, -0.00047301392325028427, -5.9375509659043857e-05, -0.0003745617228388436, 0.0002747762455175281, -0.00010074527194890677, -0.00022756069543617498, 0.0004898995745348158, -0.0004349885051751069, 7.506404823548464e-05, -0.0005540493316501404, -0.0004746122178062159, -0.0001418261587112928, 0.00012538666163091066, 0.0009014777198872689, 1.8548384488401254e-05, 0.00015967226973086468, -0.00017275297846213247, -2.4778915257890892e-05, 0.00040235905127222656, -0.00025949933891464115]",15050,0,0.018109798431396484
sphere,30,23,1.8475048710455309e-06,"[-0.0004836777929377913, -9.055514736997547e-06, -8.988814894983168e-05, 8.044909502614083e-05, -9.384640697249696e-05, 0.0005620701329809645, -0.0001950192555416813, -3.3699623422726735e-05, 0.00014506551401607427, -0.000370204508035611, 5.7596878304483405e-05, -0.00019954388668455298, -3.629375857324926e-05, 0.0001880655168171146, 2.24744245966036e-05, -0.00012609175433019775, 0.00011693731357367557, -0.0008174662486975995, -4.8992548581653825e-05, 0.00020995319698222375, -0.00013234843727401825, -8.59908181241203e-05, 0.000235482698528885, 1.9511759492071268e-05, -7.894255606932538e-05, 0.00022084795628793668, 8.753479531610393e-05, -9.306134875377198e-05, -0.00030865342402970413, 7.044943059329795e-05]",15050,0,0.018046855926513672
sphere,30,24,1.757377335191356e-06,"[0.0001858671388143986, -2.4767518418772715e-05, -0.00013326839134409767, 9.525549157188542e-05, -4.220430084109058e-05, -0.001115469352898527, 6.954480826694358e-05, -6.802407915351915e-05, -4.327344090156858e-05, -8.694796155227119e-05, -6.751764487645986e-05, 1.4610903746421826e-05, -0.00019192595219737804, -8.719881143952251e-05, -0.0001038153057208449, -0.00011006316137777084, 3.80641491998535e-05, -6.15635857647057e-05, 5.123075156105899e-05, 0.00034905334774131794, 0.00023773412441383364, 6.977577480314065e-05, 0.00011895477398068315, -2.636802650263204e-05, 0.0002797727323265538, -6.652418662291886e-05, -9.521321175461961e-05, 0.0001891236580345101, -1.3047651902155818e-05, -0.0001571488488057321]",15050,0,0.018191814422607422
sphere,30,25,1.3555497035190749e-06,"[-0.00016994923620263617, -5.775369248078394e-05, -0.000415166730065008, -0.0001252200899176497, 0.000190681934478849, -0.00010472353557582553, -6.641969134183297e-05, -5.618813446853636e-05, -0.00017179642179265532, 9.367241092411333e-05, -0.00015589313793552283, 0.0001930989856929848, -9.837467162951018e-05, -3.435256608788119e-05, -8.44032589664847e-05, 5.609304432061605e-05, 3.0132072186690994e-05, -0.00025258433798488604, 0.00011467996156778513, 2.8181629745039624e-05, 1.8355328773775846e-06, -0.00021782991331709698, 0.00031584983699149634, 0.00016355517022140442, -0.00018761308632671094, 0.00031981200844916204, 0.00021520476607843662, 0.000675364347464061, -0.0002081695090197441, -0.0001533821441666019]",15050,0,0.01816725730895996
sphere,30,26,3.7297564223347607e-07,"[-0.00011751433963506244, -4.474188739491604e-05, -3.3970432223937246e-05, 8.873859329596152e-05, -0.00012214148120276826, -1.942575606090753e-05, -4.355265561385965e-05, 7.94240716563355e-06, -0.00010862844472756942, -0.00020321923442503503, -4.118569604793281e-05, -0.00010830516754595722, -7.099939966121409e-05, -0.0001186290813251028, 5.850971134534003e-05, 0.00012639289624567475, 5.325431396589933e-05, -6.8159414210988916e-06, -0.00012652094799615448, 8.391305343912164e-05, 6.830814521853546e-05, 0.00013095088516388705, 5.841840264069696e-06, 0.00024499785858755224, -0.00010233863512873249, 5.614828786217204e-05, 1.4939508473682756e-05, -0.00025127960913174177, 0.00017053252625740282, 0.00010939654731897654]",15050,0,0.018140077590942383
sphere,30,27,1.1881094110015765e-07,"[2.1556342867542428e-05, -4.3407737265359575e-05, 2.6657027808271106e-05, 1.2560613949058759e-05, 0.00017162779261678724, -4.977138166962568e-06, 3.049273919994958e-05, -2.484579611923719e-05, -6.14290250664735e-05, 3.251455707647556e-05, -7.154459504501663e-06, -1.2284550745683321e-05, -3.4207667732819734e-05, 4.726915571145666e-05, 7.069318933757391e-06, -1.719985664666678e-05, -8.443582034667773e-05, -3.351050491139964e-05, -0.0001867024276802467, 7.890494740943426e-05, -8.11812270749905e-05, -7.468623100128579e-05, 2.3932314397656344e-05, -8.742766456479171e-05, -4.919972733436065e-05, -1.358302839494809e-05, 1.9354296840501552e-07, -1.3941502297968485e-05, 1.150965621475067e-06, -5.710292648773825e-05]",15050,0,0.018152952194213867
sphere,30,28,2.5933671571738414e-06,"[2.427366833701239e-05, 0.00010624120406299288, 1.0816863697859946e-05, -6.12729681740204e-05, 0.00012868294829124606, 5.294147801031282e-06, -0.0003009336395109987, -0.0002247850726668892, 0.0003084091117665459, 0.00019605540917401102, 0.00015008532048404213, -9.519129435391456e-06, -0.00017350520036038943, 0.0004416083407718818, -0.000272828905700526, 1.7879286306292797e-05, -0.0002365473145887604, 9.838114269350494e-05, -0.000701939617779425, -0.00016000187898645852, -0.0003707698155808232, -0.00036248809809287383, 0.0001429902803667339, -0.0005588035039309006, 9.350305365997695e-05, -0.00012173568931408876, -0.00017498956262919035, 0.0006567755393115698, 0.0003538826596628555, 0.0004093845626103502]",15050,0,0.01805901527404785
sphere,30,29,0.00011006227906763554,"[0.0009431648578159836, -0.0009053352346725581, 0.0008292485887722358, 0.0002222842249548829, -0.0008672073884065199, 0.0007603762353370017, 0.00013240043035037423, 1.0765428991358315e-05, -0.000761796625467824, -0.0005340000854551333, 3.7843426282839983e-05, -0.0003074752336872535, 0.000416269703139814, 0.00032648519302503357, -0.0031098020153145435, 0.001599418269788389, 0.00855658161441383, 0.0005881009405239374, 0.0003833855092689928, -0.0010466005090775405, 0.0020678097584176077, 0.0031184275526978233, 0.00047742623786668797, 0.00043877014018894666, -0.0008948760664847894, -0.0015985774331724262, -3.041296702095697e-05, -6.882680727714413e-05, -0.00045899733294051175, 3.207113785263081e-05]",15050,0,0.018285036087036133
rosenbrock,2,0,8.07024803114218e-09,"[0.999982132601122, 0.9999554615427917]",6660,1,0.027985095977783203
rosenbrock,2,1,3.856115613593671e-09,"[1.0000583502699703, 1.0001145794174342]",4620,1,0.019622087478637695
rosenbrock,2,2,9.506833786513672e-09,"[1.000090075393863, 1.0001838915373777]",4110,1,0.017045021057128906
rosenbrock,2,3,2.393727281358884e-09,"[0.9999739991334808, 0.9999438544500081]",5790,1,0.024013042449951172
rosenbrock,2,4,8.929728647383381e-09,"[1.0000939144331764, 1.000188885578866]",7530,1,0.031110048294067383
rosenbrock,2,5,4.166927386432483e-09,"[1.0000316539267624, 1.000068934649935]",5670,1,0.02350306510925293
rosenbrock,2,6,4.2102506146032415e-09,"[0.9999500006457586, 0.9999041393871654]",4890,1,0.020146846771240234
rosenbrock,2,7,8.640047174304265e-09,"[0.9999638487486617, 0.9999191354321197]",5670,1,0.023542165756225586
rosenbrock,2,8,8.232389429734025e-09,"[1.0000795648892151, 1.0001547751253583]",5760,1,0.02387714385986328
rosenbrock,2,9,8.615497397333311e-09,"[1.000088161518009, 1.0001734272862317]",5460,1,0.022597074508666992
rosenbrock,2,10,8.977256338084544e-09,"[1.0000902440021375, 1.000183382801016]",5100,1,0.021060705184936523
rosenbrock,2,11,5.1809310295393275e-09,"[1.0000656208052023, 1.0001342036875376]",6690,1,0.027677059173583984
rosenbrock,2,12,7.229765127224487e-09,"[0.9999161431050781, 0.9998336996073127]",6330,1,0.026095867156982422
rosenbrock,2,13,3.7971157093578625e-09,"[0.9999561173574438, 0.9999165626426447]",5400,1,0.02244710922241211
rosenbrock,2,14,4.689717903074247e-09,"[0.9999602619604091, 0.9999261027807304]",5640,1,0.023319005966186523
rosenbrock,2,15,7.159772575315954e-09,"[1.000074471848989, 1.0001449321352684]",5250,1,0.021856069564819336
rosenbrock,2,16,1.6039675004357904e-09,"[1.000007512218271, 1.0000189583639407]",5580,1,0.02332282066345215
rosenbrock,2,17,6.342072043226068e-09,"[1.0000058783700632, 1.0000196987623475]",5130,1,0.021191120147705078
rosenbrock,2,18,4.672239685097231e-09,"[1.0000683500886196, 1.0001367759173063]",4170,1,0.017171859741210938
rosenbrock,2,19,8.732053222820367e-09,"[1.000072357288228, 1.0001388067112702]",4050,1,0.016664743423461914
rosenbrock,2,20,2.7527286985804243e-09,"[1.0000143935115984, 1.0000338325802314]",3330,1,0.013778209686279297
rosenbrock,2,21,3.1460484629771294e-09,"[0.9999444694399825, 0.9998881519929307]",4680,1,0.019295930862426758
rosenbrock,2,22,3.670686975789047e-09,"[1.0000583977489, 1.0001151852479742]",4200,1,0.017335891723632812
rosenbrock,2,23,2.229564169784373e-09,"[1.0000132933395904, 1.0000220560156932]",5760,1,0.023749828338623047
rosenbrock,2,24,2.6944328632000893e-09,"[1.0000511048901597, 1.0001031219142387]",4710,1,0.01941823959350586
rosenbrock,2,25,5.814689329144836e-09,"[0.9999360620799769, 0.9998762835238293]",6540,1,0.02684807777404785
rosenbrock,2,26,3.251488866342393e-09,"[1.000019808693215, 1.0000342707193053]",5130,1,0.021209716796875
rosenbrock,2,27,3.2532588219472106e-09,"[1.0000570309693553, 1.000113979906053]",5640,1,0.023184776306152344
rosenbrock,2,28,8.164107177434944e-09,"[1.0000903223590873, 1.0001808973886002]",6420,1,0.02632594108581543
rosenbrock,2,29,4.548548885955789e-09,"[0.9999666864117256, 0.9999275098444661]",5430,1,0.02233099937438965
rosenbrock,10,0,2.35400949506003,"[1.0062700247052863, 1.016099206363179, 1.01587429682411, 1.0300024932425573, 1.0621400196313577, 1.1202006068900292, 1.243936269842231, 1.5435616302007977, 2.3497198699731228, 5.518767809838074]",9030,0,0.03850078582763672
rosenbrock,10,1,3.76659583068718,"[0.9494592655512977, 0.9142850182860115, 0.8470822793653426, 0.7180911995745874, 0.5208027479878419, 0.2722396172481866, 0.08127872595432903, 0.0025834505836677406, 0.026163344785425185, 0.002913532664354867]",9030,0,0.03862404823303223
rosenbrock,10,2,0.9267265873269752,"[0.9978952945665839, 0.9888281559367965, 0.9777969861751312, 0.9522519309849733, 0.9084699818112558, 0.840930328147513, 0.7133608806694337, 0.5157274105787166, 0.2711317239574781, 0.07284061107432856]",9030,0,0.03864026069641113
rosenbrock,10,3,4.211186194773429,"[0.9380369475404572, 0.8869014863137092, 0.7918247817968066, 0.6391177276644994, 0.42012804397409653, 0.17454549004586176, 0.01964548037844938, 0.019858777417691282, 0.017112370642250865, -0.0037451963019751247]",9030,0,0.03862595558166504
rosenbrock,10,4,4.235304854225658,"[0.9323520106136225, 0.8906104562064722, 0.803704687159217, 0.6481252748149712, 0.4149194616407118, 0.17334320583732596, 0.018722738133788327, 0.001042915732680052, 0.017445374824872063, -0.003396677669569059]",9030,0,0.038558006286621094
rosenbrock,10,5,4.809548522889074,"[0.9138203799087585, 0.8302388761565759, 0.7009433853888198, 0.4944703312112455, 0.25204292189674044, 0.06524861935138149, 0.011618288760668572, 0.0023549263542542373, 0.012580642795035513, -0.005602974542024992]",9030,0,0.03868293762207031
rosenbrock,10,6,3.0469478215619743,"[0.9678303988964708, 0.9427307436822284, 0.895472748957127, 0.8096872190770341, 0.6578917562570805, 0.44044174652803053, 0.19814095553507494, 0.04800147833453768, 0.014197666347767557, -0.0009437532123831912]",9030,0,0.03842902183532715
rosenbrock,10,7,5.5323973671413516,"[-0.9669066718142246, 0.9681838840620267, 0.9571221239073227, 0.924285861257842, 0.864487560979686, 0.7521943949038242, 0.579121430436715, 0.3467023872443586, 0.1272095242526127, 0.009123147253913494]",9030,0,0.038649797439575195
rosenbrock,10,8,5.795594107679667,"[0.859629588524369, 0.7277739375963453, 0.5380941125058406, 0.2867058562629084, 0.06629630183128604, 0.020444421657550563, 0.019854784757944718, -0.00035451949869439066, -0.01802634424567212, 0.009654983538122483]",9030,0,0.03850293159484863
rosenbrock,10,9,3.7410852556737284,"[0.9515104565662434, 0.9183537583354952, 0.8545231386909466, 0.7420366778282675, 0.5394866665597627, 0.28401964587185075, 0.0687643292849033, 0.012900732209571726, 0.01510230114662419, -0.006342358087343661]",9030,0,0.03868889808654785
rosenbrock,10,10,4.069699301523175,"[0.948814496617047, 0.9030459469067268, 0.8135622291964036, 0.6679312686239576, 0.4434452301443339, 0.19195734247115703, 0.02609369226645158, 0.006367624840556493, 0.007134344340291345, -0.0028165342304164076]",9030,0,0.038635969161987305
rosenbrock,10,11,4.337754817566484,"[0.9401185443817545, 0.8812667105730483, 0.7722574219476213, 0.5977576399475829, 0.3666566535256764, 0.13886782894392805, 0.018028481228235395, 0.014967577579343836, 0.005663788582994862, -0.004935688376182257]",9030,0,0.03851008415222168
rosenbrock,10,12,5.5165136922580675,"[-0.9812204513950094, 0.9770273207022715, 0.9549399404119191, 0.9210578595657093, 0.8546221992299201, 0.750308509190903, 0.5761479703757345, 0.3324014247475395, 0.12066942868420091, 0.012595905368210357]",9030,0,0.038600921630859375
rosenbrock,10,13,4.677468830890363,"[0.9250149595284864, 0.854887345123642, 0.7226914935383254, 0.5210246672651279, 0.27716217607913196, 0.07931863964977584, 0.017567859463202412, 0.012938384400522513, 0.017465711676852787, -0.0010446046971126846]",9030,0,0.038607120513916016
rosenbrock,10,14,3.964258347786198,"[0.939544223395023, 0.9002013375686998, 0.8231468168218009, 0.6840729465582042, 0.47431170044091475, 0.2328816861072254, 0.050322114294103534, 0.0072551568697155405, -0.0009588595021668055, 0.0013393602394717857]",9030,0,0.03840517997741699
rosenbrock,10,15,4.195836831715914,"[0.9423351588395573, 0.8941289614397854, 0.7928417887921841, 0.6398865900832168, 0.4074614089254954, 0.16970158397875532, 0.041895205532181776, 0.02880993335207367, 0.014312283244827547, -0.006342006485065452]",9030,0,0.03849387168884277
rosenbrock,10,16,1.216679312531309,"[0.9825635948806853, 0.9772438933675592, 0.9673071449168159, 0.9462118730542646, 0.9000796122322764, 0.8121559423027304, 0.6576744892310517, 0.43108793259930067, 0.1891753886212285, 0.020359348535477828]",9030,0,0.03861188888549805
rosenbrock,10,17,4.152088648266651,"[0.9496375068888895, 0.9045302915982217, 0.8133806986099587, 0.6553090204569004, 0.4345774474292325, 0.1872851657608954, 0.01459984168420249, 0.008535751076468858, 0.0160937468771177, -0.000778137593075963]",9030,0,0.03859877586364746
rosenbrock,10,18,3.433772593430165,"[0.9641925003785199, 0.9350131778708017, 0.8700260727533624, 0.7608586852560267, 0.5843933837007563, 0.3515440956055489, 0.12306348544140408, 0.015261807709012904, 0.005479648888200763, -0.01052510269228118]",9030,0,0.03926563262939453
rosenbrock,10,19,304.2936677466481,"[0.9543542848836712, 0.9119951153993966, 0.8326148057094392, 0.6922662443547444, 0.4764351121123158, 0.21883845647948483, 0.01387143800353353, -1.6252939488604854, 3.1492021983738843, 10.0]",9030,0,0.038748979568481445
rosenbrock,10,20,4.108374259018184,"[0.9429909830392603, 0.8920968951818575, 0.8015926282706832, 0.6604248304251307, 0.4344864639467866, 0.18290171973386093, 0.0386893828129181, 0.010820242633557128, 0.01797370715910446, -0.0032018799936006943]",9030,0,0.03858304023742676
rosenbrock,10,21,3.8674841050844933,"[0.9445496140814107, 0.9026898337593195, 0.83298127457642, 0.6972318679762313, 0.4945509041312274, 0.24696020504926114, 0.06774098967548735, 0.00239763128979094, 0.008142837265731234, 0.001916293522604807]",9030,0,0.038401126861572266
rosenbrock,10,22,4.099058489275055,"[0.9374414995093244, 0.8875988596437953, 0.7962866404556866, 0.6558258864925104, 0.45469917445328845, 0.21940487701680234, 0.06303312532560691, 0.011144162984775753, 0.016311275765471665, 0.0018620980680364198]",9030,0,0.03848910331726074
rosenbrock,10,23,3.7977590270115584,"[0.9470021656640858, 0.9156905038611166, 0.8477349451405045, 0.7300442212704421, 0.5268831578238821, 0.2667555785280318, 0.07460214473192517, 0.014750300703804616, 0.02317684097406166, -0.011324611733530207]",9030,0,0.038823843002319336
rosenbrock,10,24,2.1425832435172203,"[0.9823712571020389, 0.962682270138358, 0.9313480043802581, 0.8852993695757302, 0.8025336685509374, 0.6545636905056657, 0.4394007525207476, 0.19991828527346844, 0.04968326944939544, 0.003495486980165296]",9030,0,0.038637638092041016
rosenbrock,10,25,3.945690598888141,"[1.0080690833460493, 1.0085992433829238, 1.014278944209904, 1.030926308376371, 1.0680312293061665, 1.1410258678786116, 1.29922919237357, 1.6835138700068757, 2.828606370189051, 7.995043538471297]",9030,0,0.03876209259033203
rosenbrock,10,26,3.655532799312386,"[0.9629782323620794, 0.9162565954935992, 0.855103288671866, 0.7403862443024267, 0.5481661859412854, 0.3069880282637361, 0.08918536782442932, 0.006784405242436337, -0.001117120948801876, -0.006344914243414008]",9030,0,0.03849601745605469
rosenbrock,10,27,0.984286428458232,"[0.9912354375914908, 0.9844132810357479, 0.9698252589324262, 0.9499009075182101, 0.9083366565424004, 0.829754878621001, 0.6976032308102886, 0.49462543169636086, 0.2547152606018614, 0.061512362540048486]",9030,0,0.038600921630859375
rosenbrock,10,28,3.8959055144499244,"[0.9521348111455361, 0.9073787349217235, 0.8240621766835277, 0.68372574954881, 0.48015440445004826, 0.23059433583813385, 0.05933013889839572, 0.015278597383676618, 0.01664923145160195, -0.00832940004447685]",9030,0,0.03844404220581055
rosenbrock,10,29,3.360441795817344,"[0.9647810433630308, 0.9288190789554395, 0.8725802064183238, 0.7707315583889149, 0.5988272101873501, 0.36914801267464825, 0.14133791334902462, 0.031379906427299174, 0.014819593150493934, -0.011312696035323644]",9030,0,0.0384061336517334
rosenbrock,30,0,82.12976207420756,"[0.5693419366704066, 0.3292462597863749, 0.09290746849717647, 0.003923054649331309, 0.0053498862600411265, 0.0021398013146707744, 0.010351668206923056, 0.008711696881630848, 0.011477096268848751, 0.01371096245534035, 0.00171241497219899, 0.01899847889375416, 0.015334317325867102, 0.001883439858566453, 0.008673338522360586, 0.004705000508332538, 0.013218931357425367, 0.007296871510122458, -0.3900695981934307, 0.6636529840019223, 0.8215947706693066, 0.9124946461674445, 0.9593377430933235, 0.9832278174212752, 0.9931007425105245, 0.9957943405146645, 1.0017074402913035, 1.011871204582688, 1.0365959141346093, 1.0721184405777404]",15050,0,0.0655059814453125
rosenbrock,30,1,26.59068317193917,"[0.6957105013614839, 0.4884177125309792, 0.24989001340078695, 0.07187207666388719, 0.010748082157127537, 0.004062946214573359, 0.00727680962439533, 0.012251538689956933, 0.010660784559872311, 0.010032954709899592, 0.020547706186310893, 0.009269983053286038, 0.00911260937451799, 0.016962128004118875, 0.01041809213768918, 0.011117519612652577, 0.010604333325267244, 0.005341858718750556, 0.008963284781935752, 0.015012272173444523, 0.007407636579727121, 0.012686393093332193, 0.006008491891564694, 0.007716437959114022, 0.00466897626654687, 0.012314198082539692, 0.009807157678291762, 0.008921299253358845, 0.010184393153592704, 0.012977076448712186]",15050,0,0.06594586372375488
