func,n,run,best_f,best_x_json,evals,success,time_s
sphere,30,19,1.1512867630468435e-05,"[3.601503058101187e-05, 0.00034124099488201155, -0.00015079491762302216, 0.0004215187304755488, -0.00015363110571149966, -0.00018146124374534352, 0.00015929887853285198, -0.00025533718411874733, 0.0004525957297503643, -0.0003019483677819491, -7.401549735142499e-05, 0.0004149671961608222, -0.00010218747004648134, -0.0005489487930443488, -0.00011290298799297995, 0.00019694244461456497, -0.00045632902023417133, 9.905410119306087e-05, 0.0006554498037638049, -2.8879431732335557e-05, 0.0003288206176415514, -0.00011450693233463051, -1.1577509776727261e-05, -6.582973239567058e-05, -0.0008898914770163052, -0.0028941930903876095, -3.784268346341711e-05, -0.00025010822842833096, 0.00040351538496925815, 0.000203277388289599]",15050,0,0.01888585090637207
sphere,30,20,5.092623099269711e-06,"[-0.0002716624683495268, 0.000437968906514563, -6.623412014495616e-05, -0.0005127500200633816, -0.0007438009914194677, 0.0001450611782547882, -0.00011312713326818932, -3.826365994692802e-05, 0.00021777843843630185, 0.00010158999332504065, -0.00042106908510134854, -0.0004163533824819622, 0.00028689117594147043, 0.00018134154066948166, -0.0002850435618489204, 0.0003240825228391093, -0.00013753424715884165, -0.0005483717087006198, -0.0005270583547100216, -0.0002457972118153925, 0.0002568822069100919, -0.0004899772662674434, 1.8918922985901396e-05, -0.00018758179966497026, 0.0006691994495007555, 0.00046521820632977406, -1.8382108038481103e-06, -0.0005662869859455764, -0.0011247272108300024, -0.00010907493529053752]",15050,0,0.01899409294128418
sphere,30,21,8.04164272213328e-06,"[-0.0002612901480911231, 0.00040252592166325124, 0.0009469287201170386, 0.00018906522018493588, -2.5582355194087196e-05, 0.0008951636340241378, -0.0005206765998225853, 0.0007142083584799149, -0.0002949195883694251, 5.937284195976208e-05, 0.0004582240178958146, 3.132247035831406e-05, 0.0006472313864808177, 0.0005752660326352643, -0.0006852063114867969, -0.0001812114627195579, -0.0005583610579234469, 6.492724744989037e-05, 0.00023175690298534414, 0.00035729399687955846, -0.0002822256363385035, -0.00025646406926971093, -0.000500358300810222, 0.00027615229402184853, -0.0003384384855682616, 0.0010163640562481121, -0.00025084844609047155, 0.0003227814819871614, 0.000349827609199634, 0.0011557206817846965]",15050,0,0.018758058547973633
sphere,30,22,9.759658365701494e-06,"[0.0006709997035825915, 0.00038594605088772385, -0.0007192218314826954, 0.00042784347383869985, 0.0007592701015285904, -0.0009752802745685435, -6.38963234421444e-05, -4.015365661552705e-05, -0.00020752837742319974, 0.000534328422848863, 9.604579055235961e-05, -3.4741744937502314e-05, -0.0010798856319125015, 0.00010418005250335219, -0.0002617398996092416, -0.0005263183236018485, 0.00015014727323914767, 0.0004186476906551665, -0.0008008289946741334, 0.0006638628447466176, -0.0002231531760588687, -0.00021164162736267872, 2.1905796838310817e-05, 0.0003272155289896691, 0.0006569644387562986, 0.0003021927087810868, -0.0009774278565826946, 0.0006651795409274965, -0.0011099510602791875, 0.0006561327234645039]",15050,0,0.01889514923095703
sphere,30,23,5.507979134770774e-06,"[-0.00023223515057304737, -0.00013192772842514008, 0.00029440763877421874, 0.00041967223074157396, 0.00016320500062820954, 0.00028596324538673104, 0.0005371232545099383, 0.0002438500631865699, 0.00010180359481923681, -0.0005571794871613216, -0.0002732602217764532, 0.0012130969591608882, 0.0004912160927104346, 8.1944989261142e-05, 0.0007362803534274363, 0.00034536471476985807, -0.00027468128484815785, 0.0007017604085149298, -0.0004423295913838041, -9.083188176216898e-05, -0.00027072286901141403, 6.588407965413441e-05, -0.0003933160230978621, -0.0002984317144337982, -2.1325409870148214e-05, 0.00011831449319096309, 0.0003659553975543348, 0.0006551572798127038, 0.0005189089829438001, -2.9920204642191496e-05]",15050,0,0.01882195472717285
sphere,30,24,3.465042698714926e-06,"[-0.00015057652164286714, -0.0015286191684099218, -0.0001710729202487068, -0.00026903158481583755, -1.3436439244864681e-05, 0.00022589224252868547, -0.00010896588129899302, -2.7259458198669088e-05, -1.427168947308507e-06, 7.13059672210894e-05, 0.00021565819188957267, -3.56573307271233e-05, 0.0003437234455175996, 1.3289015237733697e-06, -0.00031222625274132947, 0.0003920923582637519, -0.0002657804068611038, 0.000112622154312478, -0.00010058009417192014, -7.884308598764065e-05, 0.00029978086179801086, -9.003270590746818e-05, -0.00011269348550516024, -0.00015849611408867633, -0.00010936654875489018, -0.00041631037663325977, 0.00018862418999109374, -8.949549627532892e-05, 0.00010590414078837287, -0.00020605407315519713]",15050,0,0.018963098526000977
sphere,30,25,3.1614777763650305e-06,"[-0.0003504677014632009, -4.986920974461579e-05, 0.0002179868017977056, -8.861402442614533e-05, -0.00010739397137802066, -0.00014406140048862527, -2.928211455550882e-05, 3.259698799640962e-05, 0.0003137291853043634, 2.518073482502952e-06, -0.00017923371943705783, -0.00016633268063245246, 0.00011577978208613695, -0.0002395348930143771, 0.00027963684066662967, 0.0002265455077629188, 4.173234984345642e-05, 0.0006151803891715061, -0.000796390575032489, 0.00022015770872096658, -0.00042131641686882524, 0.00028928491677226184, 0.00010043827021654131, -0.0006049106819788488, 0.0003208275028450438, -4.3978717988639915e-05, -0.0003729210352394392, 0.0007226536260384963, -0.00034820122573492773, 2.3651584818177996e-05]",15050,0,0.0183107852935791
sphere,30,26,9.535174150936555e-05,"[-0.003038023314876772, -0.00020951995304035347, 7.950091304606164e-05, 0.0017923586185210334, -0.0011525369320675716, -0.0005933002396339105, 0.0006176537793000489, -0.0001557418612813803, 0.0017560341294751477, -0.0003180613137730839, -0.0020661535719232746, 0.004552384881987567, -0.004325030147431442, 0.00035766925046104873, 1.0424679746582136e-05, 0.0016262435336784724, -0.0008789114897001286, -1.598290252165669e-05, -0.0002860438166443363, -0.0015852061413179673, -0.00029992389293420326, -0.0006789474834844177, -0.001432963746226491, -0.0012065174744590283, -0.000693928846360304, -0.0032132139571309885, -0.0008585647442990373, -0.0026995699261819256, -1.4778655560771046e-05, 0.002204072831968403]",15050,0,0.01938009262084961
sphere,30,27,5.0419719587285215e-06,"[0.00028668223416455614, 0.0004939332907493051, -0.00013965106279935217, 0.0006392029912648902, 0.00028310969809958663, 0.001080290022591332, -0.00016256432513972908, 0.00018233863264756952, -4.1718150671958684e-05, -0.00015117850111982253, -0.0008556796107608834, -8.996838019641298e-05, -0.00042486821652925504, -0.0002357552040375602, 0.0008153358701008275, -0.00013398092415514297, 0.0003629255196309272, 0.0004142700574150326, -0.0007944028267778142, 0.000268504449835664, 0.00013585029575192102, 2.7313217793624472e-05, -0.00010345585297455551, -0.0001448711604644543, -0.0003076352609973419, -0.0002071677117786639, -0.0003092637085798434, -2.9566861650780505e-05, -6.973984077826674e-05, -2.9135605085410472e-05]",15050,0,0.018465042114257812
sphere,30,28,3.966647562652569e-06,"[-0.00048001496869659333, 2.35384054333576e-05, 3.890976389200136e-05, -0.00038903671866286814, 0.0003748776183682271, -6.972986741216478e-05, -0.000158636182066163, 0.00011576074991765883, -0.0005314552598711584, -9.25362305622018e-05, -0.00025395053611830293, -0.0001732382358889305, -0.0011629160682539734, 0.00016036176088787317, 0.0002834907797491765, -0.0003309734917719487, -5.300581001403963e-05, 0.00018110055961459968, 0.00020559419628380786, 0.00042117981318505666, -0.0004605004145547526, 0.0005011235269694506, 0.0004328416025178748, 6.724312993977615e-05, 8.337434847131359e-05, -0.0003060856277889399, 3.670809235877402e-05, 0.0005970271234318701, -0.00025203150970076467, 0.00011431610079852721]",15050,0,0.01901698112487793
sphere,30,29,5.563070703821841e-06,"[-0.00023958037332454655, 0.00030242508923410377, 1.5107209191138387e-05, 7.672473035927503e-05, 0.0006759282164685872, 0.0004935909205221361, 0.0004333401774213138, -0.0004737419293920196, 0.00034156695303113086, 0.0003821592638663476, -0.0002770809506101757, 0.0005530003640200395, 0.00014726041514768638, 0.0004815466540847702, -0.0008600361780610266, -0.0006307573000853793, 5.581128792011853e-05, -0.00029858779342544037, -5.7276164142067666e-05, -0.00018692648679242562, 0.0006432977597698171, 0.0002230238626981713, -0.0004457041423543397, -1.6715910745652103e-05, -0.0003460744688286038, 0.0005692371475858229, 0.0001951499494810862, 0.00024629756547869114, 0.0008064410486195292, -0.0005225865980314471]",15050,0,0.019229888916015625
rosenbrock,2,0,5.925022316836925e-09,"[0.9999251048823069, 0.9998519922916244]",6030,1,0.025949954986572266
rosenbrock,2,1,5.042044205330815e-09,"[1.0000463952292222, 1.0000981680429544]",5520,1,0.023437976837158203
rosenbrock,2,2,9.971155753099933e-09,"[1.0000985756656435, 1.000195567329854]",6600,1,0.02800607681274414
rosenbrock,2,3,8.192220032378823e-09,"[1.000061938212678, 1.0001304801691542]",6180,1,0.02570486068725586
rosenbrock,2,4,4.94842410786487e-09,"[1.0000556300587418, 1.0001069577265322]",6990,1,0.02932596206665039
rosenbrock,2,5,9.95519400630265e-09,"[0.9999025254323919, 0.9998071908652558]",6360,1,0.028304100036621094
rosenbrock,2,6,6.206222892645942e-09,"[0.999924524945781, 0.9998513133282507]",7560,1,0.03229212760925293
rosenbrock,2,7,7.417471009814855e-09,"[0.999971049948428, 0.9999502120637822]",7170,1,0.030614137649536133
rosenbrock,2,8,9.199218063538286e-09,"[1.0000707408616185, 1.0001350098852504]",3240,1,0.014171838760375977
rosenbrock,2,9,1.259892502293818e-09,"[1.0000354942960512, 1.0000709680688984]",3270,1,0.013878107070922852
rosenbrock,2,10,8.909042159879933e-09,"[1.0000366425802703, 1.0000819849878406]",6480,1,0.02795696258544922
rosenbrock,2,11,2.779915253812369e-09,"[0.9999709321932204, 0.9999462640697053]",5940,1,0.025677204132080078
rosenbrock,2,12,2.82525374207453e-09,"[0.9999979761213162, 1.000001263703833]",5010,1,0.021770000457763672
rosenbrock,2,13,8.930084903666692e-09,"[0.9999071331345147, 0.9998160236934404]",5160,1,0.022027015686035156
rosenbrock,2,14,9.520223720653289e-09,"[0.9999551003788385, 0.9999188654797776]",5670,1,0.02421092987060547
rosenbrock,2,15,1.7866616053017263e-09,"[1.0000316766998942, 1.000066153060539]",6480,1,0.028367042541503906
rosenbrock,2,16,8.188699206105476e-09,"[0.9999895117658392, 0.9999700354849458]",6000,1,0.025297880172729492
rosenbrock,2,17,2.3283720554143563e-09,"[0.9999517501513349, 0.9999034456957366]",4710,1,0.019772052764892578
rosenbrock,2,18,5.193135404924454e-09,"[0.9999363143953172, 0.999869260489509]",6420,1,0.02747631072998047
rosenbrock,2,19,8.198453477370612e-09,"[0.9999097573558977, 0.9998187831348884]",5880,1,0.025130033493041992
rosenbrock,2,20,3.2767409708791168e-09,"[1.000021488562999, 1.0000376719467667]",3450,1,0.014803886413574219
rosenbrock,2,21,4.961623311524142e-10,"[1.0000219072331549, 1.0000442178788196]",6060,1,0.0256803035736084
rosenbrock,2,22,9.995147760659001e-09,"[0.9999001794875255, 0.9997998120455694]",7350,1,0.03206181526184082
rosenbrock,2,23,4.155152599505656e-09,"[0.9999362102265694, 0.9998714970665867]",5730,1,0.024855852127075195
rosenbrock,2,24,9.817831345234037e-09,"[0.9999035540383753, 0.9998048457979977]",5130,1,0.02734994888305664
rosenbrock,2,25,1.869115033249604e-09,"[1.0000429134695632, 1.0000853039077238]",3900,1,0.025488853454589844
rosenbrock,2,26,9.784422312147835e-09,"[1.0000989086388639, 1.0001979496767242]",5280,1,0.032232046127319336
rosenbrock,2,27,8.435419804123195e-09,"[1.0000595780428807, 1.0001121697307196]",5790,1,0.0250701904296875
rosenbrock,2,28,9.604797212908849e-09,"[1.0000976240942498, 1.0001961198873623]",6660,1,0.03108811378479004
rosenbrock,2,29,9.441013274698961e-09,"[0.9999079005944481, 0.9998189059799212]",4800,1,0.021957874298095703
rosenbrock,10,0,1.0269744867863067,"[1.0034048229225847, 1.0057990507575563, 1.0080022097319867, 1.021287901678974, 1.043650093764899, 1.0923850883837025, 1.1758743807163952, 1.3761125940303025, 1.8959927851468013, 3.5966628027123293]",9030,0,0.041120052337646484
rosenbrock,10,1,1.7391035064923122,"[1.0040221798123605, 1.006150231772664, 1.0155283660114194, 1.0232512263692857, 1.0534859282725975, 1.1066578231837665, 1.2223588913236376, 1.4809898121906135, 2.184682458055312, 4.7691289587163475]",9030,0,0.04112076759338379
rosenbrock,10,2,0.42044441052031034,"[1.0017950799305106, 1.0046571894005976, 1.0069778327945187, 1.0150272783952732, 1.029489817576659, 1.0608831055066656, 1.1243693547162579, 1.252349355036762, 1.562765326033912, 2.446030787098209]",9030,0,0.040904998779296875
rosenbrock,10,3,5.391105077621938,"[0.8703255624869116, 0.7606204689939451, 0.5885263074617856, 0.3632210399529012, 0.14403579154896334, 0.025669730283898223, 0.007088149440232193, 0.02176529556676162, 0.01665399663087055, -0.012560585340073496]",9030,0,0.04156374931335449
rosenbrock,10,4,8.103458975481919,"[-0.9166062660559886, 0.8650396853930977, 0.766252736576559, 0.5967376077363863, 0.3721760685059596, 0.14944907812344288, 0.033337156984621384, 0.0038671613616039152, 0.002977466591437811, 0.00369376989850801]",9030,0,0.059721946716308594
rosenbrock,10,5,5.078788519032817,"[0.8929644861187042, 0.7976326040927005, 0.645440847227786, 0.42754312529136707, 0.19023442778160418, 0.05089191972009065, 0.008304597684279692, 0.008813198099258231, 0.014436508955946083, 5.727042632167479e-05]",9030,0,0.06374001502990723
rosenbrock,10,6,4.816352340384656,"[0.9151322072950538, 0.8366170511757384, 0.6956339681931665, 0.4951166084331932, 0.2511970455710841, 0.0820341393597788, 0.005178518683332924, 0.008683594561589701, 0.005452594888671356, -0.007327615664408244]",9030,0,0.06407499313354492
rosenbrock,10,7,3.996024361376549,"[-0.9937404548893505, 0.9973085586750474, 0.9994975788648348, 1.0018830019012586, 1.0047883082559181, 1.0098065861414889, 1.0189977403094062, 1.0383702116434899, 1.0772753739468013, 1.159801742957407]",9030,0,0.07592582702636719
rosenbrock,10,8,8.038159851757554,"[-0.9265977676303971, 0.8708002894273206, 0.7760044456026737, 0.6159284225536383, 0.3921707894220088, 0.1618668571236461, 0.02195841781370934, 0.019292346179664598, 0.016910512104768474, 0.0054219548648620376]",9030,0,0.04108095169067383
rosenbrock,10,9,4.518966160023901,"[0.9264156349900057, 0.8644772423298223, 0.7555910227445661, 0.5675366821644453, 0.32803539024493567, 0.09901878925862945, 0.015738713535814675, 0.00839602174214897, 0.0036865425468887098, -0.007858242290613066]",9030,0,0.04101705551147461
rosenbrock,10,10,2.48317900844189,"[1.0036943908892915, 1.0077906552559075, 1.0154833065041948, 1.0312022511293668, 1.0600819395307215, 1.1186832492940586, 1.252264502346918, 1.5623815090937907, 2.4406318699153986, 5.960856631432459]",9030,0,0.04103684425354004
rosenbrock,10,11,2.411601789013312,"[0.9843580619121907, 0.9648375896423342, 0.9341043717923764, 0.8743505988419327, 0.764139391568288, 0.5819251493689774, 0.3472604656523385, 0.13015443259613266, 0.026558134879585724, 0.0006598808683079735]",9030,0,0.04113602638244629
rosenbrock,10,12,4.8896752523144515,"[0.901677085059958, 0.8276757421123582, 0.6933490811452312, 0.48081213643440124, 0.2349825079346971, 0.05727274394763771, 0.011592673889459698, 0.006844674749173036, 0.02197009697351444, 0.00611717078728635]",9030,0,0.041213035583496094
rosenbrock,10,13,4.877119296996665,"[0.9143113308626603, 0.8358854589151086, 0.6980682170973094, 0.4769135804332364, 0.23259988791484942, 0.04809389341976975, 0.01263462351095334, 0.009784370094055563, 0.007666803818680851, -0.0011555784650221059]",9030,0,0.04114818572998047
rosenbrock,10,14,4.719247039851811,"[0.9197362427609799, 0.8498376912666142, 0.7179583281052354, 0.5301278326302742, 0.2853232076520711, 0.08914791546246985, -0.002196117487457294, 0.02109141211499644, 0.01925506336864203, -0.004288380762612997]",9030,0,0.040949106216430664
rosenbrock,10,15,1.6709083784667138,"[1.0040492775682854, 1.0072023784728341, 1.0141476878812299, 1.0289395494090388, 1.05174931899509, 1.1055335015646963, 1.2160699510029953, 1.473889162981484, 2.1712519995831174, 4.71037326990077]",9030,0,0.05731391906738281
rosenbrock,10,16,1.8975189255611924,"[1.004085273146008, 1.0052098708574282, 1.0106287900727406, 1.0226253232869484, 1.0495999624541485, 1.1083057872055897, 1.2332261608565231, 1.4924499473437625, 2.218334890980234, 4.915327657151899]",9030,0,0.04115700721740723
rosenbrock,10,17,0.004299822601869067,"[1.0002411294601041, 1.0004107313664894, 1.0008424632615838, 1.0016994231302603, 1.0037852973127286, 1.0071820962259126, 1.0141088636390414, 1.0279590256625208, 1.0563286065747148, 1.1159164189094666]",9030,0,0.0410003662109375
rosenbrock,10,18,14.10371692927571,"[0.7316238690291661, 0.5500338311216557, 0.39354615717329977, 0.07149345009763908, 0.05218013537972694, 0.06851125701205467, 0.25020109287824854, 0.02965173650682972, 0.013967672370060764, -0.0064749593887534485]",9030,0,0.040952205657958984
rosenbrock,10,19,4.847999696774034,"[0.9104152512245505, 0.8318562649382395, 0.697604416847292, 0.4937251044247867, 0.24817862750497263, 0.05246524172511179, 0.016974032872649116, 0.018144283937096477, 0.004567802016343226, -0.007963405290296606]",9030,0,0.04087114334106445
rosenbrock,10,20,3.9889600734089856,"[-0.9930554026102477, 0.9962429338659132, 0.9975596429789124, 0.9976125036708391, 0.9963328380961929, 0.9935731655462487, 0.9877875399295746, 0.9757987541506505, 0.9522084458597014, 0.9064630629929274]",9030,0,0.040988922119140625
rosenbrock,10,21,5.313170338131953,"[-0.997186261509473, 1.0027708691984982, 1.011794983287983, 1.023349399268704, 1.0473745889178927, 1.0945207285839569, 1.194041039352756, 1.4277281624902989, 2.0384417214370343, 4.156070666541466]",9030,0,0.04083395004272461
rosenbrock,10,22,4.188748420356579,"[0.9475618386979686, 0.8977299061248094, 0.8143300796261497, 0.6633743249681032, 0.43557955108468505, 0.1826212699554721, 0.009389163374881944, 0.01932327405333166, 0.010932711232974884, -0.0007103823798059574]",9030,0,0.0407872200012207
rosenbrock,10,23,4.84188777636703,"[0.9136121473089784, 0.8382114288355575, 0.6948532569671195, 0.4820026949220527, 0.23715439869178356, 0.05920628334749994, 0.013484246760410965, 0.01730719655162326, 0.01201643938241391, 0.003674471597510181]",9030,0,0.040924072265625
rosenbrock,10,24,6.451643545532089,"[-0.9742098917023025, 0.956536671680399, 0.9269055760281207, 0.8629410910002505, 0.7512726622820929, 0.5603395403003426, 0.31656333521152863, 0.10528675688345475, 0.01324609022828343, 0.002809879173166765]",9030,0,0.04118084907531738
rosenbrock,10,25,3.721917342828676,"[0.9603577379333612, 0.9162109744921, 0.840384447669859, 0.7090828797465973, 0.5216019534049943, 0.28397985931005454, 0.08402658530166644, 0.015535265871677055, 0.009715864167827448, -0.0036370511801795376]",9030,0,0.04080986976623535
rosenbrock,10,26,4.922338685014188,"[0.9159484449162427, 0.8350166539650848, 0.6914809546857458, 0.47816471080297906, 0.2299963940766677, 0.03934387282195767, 0.01684415605718694, 0.002464649755109654, 0.003150011276284061, -0.0033149544819656334]",9030,0,0.049653053283691406
rosenbrock,10,27,16.629102912152717,"[0.9642989795253143, 0.886355565635558, 0.9250900650482863, 0.9712396315953459, 0.9961517509847194, 1.0270812011720598, 1.2936593602403827, 1.7895750312414038, 3.168710209720771, 10.0]",9030,0,0.04106783866882324
rosenbrock,10,28,4.621102364439094,"[0.9180769684024844, 0.8500491018235655, 0.7362472059455987, 0.5411252622284659, 0.3061287061954442, 0.10583243919461771, 0.007499481594114797, 0.017622624109375526, 0.005964355849473312, 0.0028723404304184727]",9030,0,0.059422969818115234
rosenbrock,10,29,3.8378152884755803,"[0.9555732435239659, 0.9199966769205388, 0.8390933538141601, 0.7077738206681506, 0.5061982592902821, 0.24331317239527128, 0.060847904834236105, 0.007313470345004133, 0.0056801439992617995, 0.010035009665924048]",9030,0,0.049102067947387695
rosenbrock,30,0,55543.47290497056,"[-0.9661804359251831, 0.9552933077364028, 0.9259503530221506, 0.8518490866184056, 0.7219246014828009, 0.5583335010686393, 0.32664532210376107, 0.1098860496342699, 0.014636228977862358, 0.016784445408202564, 0.009038929469205832, 0.018202665322559854, 0.0043725389621415926, 0.018437816798968207, -0.011456784355558823, 0.0032278707569921494, -0.028085235230422157, -0.012249827517572153, -0.005468378890103673, -5.0, 2.479868867554004, 1.6335358473977106, 1.2584399154652772, 1.051703884600402, 0.9364083480960942, 0.7884437159556776, 0.5834123007112249, 0.2965774441249781, 0.11755321726035042, -0.004054578893999815]",15050,0,0.09790897369384766
rosenbrock,30,1,81.90029604389137,"[-0.6989713080405459, 0.5249819299553597, 0.28099628767949786, 0.08885553267218571, 0.029671952360481608, 0.004195945585727727, -0.00529347158622848, 0.025485241584858077, -0.0028932950176154253, 0.023807732645270353, -0.00042246192471728436, 0.019264537720235377, -0.006517215933789582, -0.005801442623925977, 0.04598328669085639, 0.01637643626988152, 0.4498255690483471, 0.7040905389519697, 0.8388346886017396, 0.9322869598362202, 0.9682210163172177, 0.9683409225039323, 0.9691671678094919, 0.9600594769809284, 0.9305711695363794, 0.8666327200216464, 0.7346249908680782, 0.5189345169216774, 0.23584551007147198, 0.05841904331687982]",15050,0,0.07048773765563965
rosenbrock,30,2,86.42124333412144,"[-0.5024162896237648, 0.26026738662046084, 0.06967896993068072, 0.02543483103411874, -0.013762961277597945, -0.0038311539365135355, 0.00037282219335985946, 0.019685463324834996, 0.009600588416219255, 0.022671626717704847, 0.006442306788066334, -0.0023426865113910407, -0.004876319633967948, 0.019324368861325315, -0.008912377040300817, 0.0012575272376827871, 0.0025944430940460367, 0.024277856344491228, 0.07066101291461938, 0.4547441568240761, 0.7101794501485829, 0.8455800873912724, 0.9308710696069681, 0.9762491814091963, 1.0328703447037129, 1.107648188769865, 1.2270954813082744, 1.5152355518071765, 2.2962999401137014, 5.273205412759095]",15050,0,0.08773684501647949
rosenbrock,30,3,10.804788034368968,"[-0.9906943585210933, 0.9940608720603115, 0.995497286259168, 0.9953480736213373, 0.9915459806064368, 0.9961494355708039, 1.0000392907147564, 1.0031381146340312, 1.0009138038359666, 1.0021212482716813, 1.0022764581524286, 1.000685086041627, 1.0003443564038115, 0.9961964265161218, 0.9924544074503207, 0.9942382298831447, 0.9909159199926174, 0.9661359934486977, 0.9212186472521563, 0.8435985190890322, 0.7115667277576906, 0.5003109929456561, 0.2544931841107238, 0.07214483626815205, 0.013486251625062114, 0.0116015635407286, 0.015343725140634869, 0.013581218987665695, 0.0075862545262549335, 0.0009458402327241998]",15050,0,0.07386589050292969
rosenbrock,30,4,2526.5219449064666,"[0.7525508666014359, 0.5687963580611334, 0.3405364926275159, 0.09524476479948815, 0.016230646811355057, 0.014434204663452313, -0.007490052836539789, 0.010652612480471476, 0.010222687097205693, 0.008831090833184788, -0.0013108338997984198, 0.008331337093473681, 0.018221292277109277, 0.0033055719543529137, -0.010158728350122298, 0.018180684517958116, 0.013262844908205635, 0.015137140805817663, 0.007026712227763665, 0.02485732450191431, 0.013386520498878212, 0.0059627433162155186, -0.010690117288733335, 0.0005467018611889105, 0.009312411991716006, 0.008589722150376213, 0.004665307220501563, 0.0017120761367329473, -0.0026582119148462493, -5.0]",15050,0,0.07856011390686035
rosenbrock,30,5,29.263235767153652,"[0.5811877934142581, 0.3348472977329368, 0.15221749807472468, 0.02737318113142089, 0.028824142982391512, 0.06510988649576026, 0.0013799022817010433, 0.06652906034744968, 0.0209235988045217, 0.012600329885705669, 0.018752813054689354, -0.021296796451351, 0.023167898061764225, 0.016607005619033888, 0.017994904731289525, 0.0060131064323614486, 0.033273556774804966, -0.06782124116521022, -0.03560426731279036, 0.015739409697766674, 0.024135200032896008, 0.01696995919499301, 0.027452420291935103, 0.025255979614595678, 0.017619001239339165, -0.023182865619554415, 0.02567329128070501, 0.028125505106163927, 0.04275860014677914, -0.008175735509952176]",15050,0,0.07073712348937988
rosenbrock,30,6,28.999322036919715,"[0.3157885602500437, 0.08239985719535894, -0.03888028363708704, 0.029539945014377737, 0.0005514427226616242, -0.011909534538035917, 0.019431242805031803, 0.005763029959360248, 0.026319207100693937, -0.0030631388931659856, 0.004705573939532557, 0.012550782495251251, 0.017212729889578268, -0.0045664066813343555, 0.013416447061027533, 0.01842986217946242, 0.038829802649844265, 0.030872450862768613, 0.005728981012691764, 0.011492273821677817, -0.0072529916100900794, 0.008740235769570299, 0.019836490115661066, 0.007352584428550086, 0.05296562648037249, 0.029062570320352865, 0.02396295226441575, -0.00750315186250868, 0.02729457150980334, -0.006847483477181006]",15050,0,0.0737769603729248
rosenbrock,30,7,27.26652756610236,"[-0.9566070081083483, 0.9269709905963969, 0.9165748368412922, 0.8849748315924036, 0.9010943764032753, 0.91261382074857, 0.9366684678609793, 0.8671864046737886, 0.7944049976266988, 0.6660888141237299, 0.47971812982458467, 0.3023595046242503, 0.12438734216621933, 0.03858045581352311, -0.00018896851933277933, 0.0051500101669806845, 0.04296967221010038, 0.030585820600848773, 0.0320638207555377, 0.02734312882169148, -0.019375100575596493, -0.014996783681462064, 0.02147687956598228, 0.02699019832186923, -0.009805619683748566, 0.02671771535975214, 0.044539779791302456, -0.029081957824260866, 0.004072381779015349, -0.0012365570751041916]",15050,0,0.07179689407348633
rosenbrock,30,8,85.66875169571932,"[0.6152985897549287, 0.37108916442050943, 0.13710560623844095, 0.018453094819689906, 0.013428634473658912, 0.010742925589662292, -0.00317312097272188, 0.009887480716233393, 0.0062842002080102845, 0.00828261738524575, 0.004515879173246982, 0.005374642118221623, 0.01105427099974863, -0.013421712475366387, 0.008669263972020804, 0.008162346194043477, 0.023022053217771826, -0.00021568249174561994, 0.003733679991682535, 0.0358770212477833, 0.3210540558728486, 0.5755508106083735, 0.7747781953911265, 0.9027954298311585, 0.9864357060018806, 1.058834092577593, 1.1774529490372256, 1.4135985328855436, 2.004234409839191, 4.036061639493196]",15050,0,0.06786084175109863
rosenbrock,30,9,81.40716376957853,"[0.759324930393082, 0.5696801242499601, 0.31025290422591334, 0.08782394991335478, -0.01177055749979637, 0.01849097638908601, -0.01449308701992377, 0.004687481820957288, 0.019923170187711628, -0.001356828747312547, 0.03768572540861386, 0.025498168456679127, 0.01638126082397575, 0.007762827283205633, 0.10982070885330557, 0.04100666194767563, 0.03674896680658002, 0.3793597811504091, 0.6294337090461433, 0.8096254265889411, 0.8825727120934298, 0.921134555086404, 0.9180107041256131, 0.8837216527220297, 0.8207106585498497, 0.6584661244571578, 0.4493571914280601, 0.21037591012616483, 0.05506520851367283, -0.01479488011522406]",15050,0,0.07152509689331055
rosenbrock,30,10,84.61009551432517,"[-0.29801353102581074, 0.0681841405476655, 0.04399806124502946, 0.02286320866229173, -0.004139328578354244, 0.040061114490114874, 0.009621588652742756, 0.020564934166452498, 0.03968853590845063, 0.034065567823096075, 0.013389522527818967, 0.02272262207660613, 0.00920214872109368, 0.19540764745051864, 0.4580982556150851, 0.671357579720508, 0.8037993393959199, 0.8504844618887332, 0.8426481434327077, 0.8217995606114763, 0.7606539849026864, 0.5955308157990892, 0.3907480921844001, 0.14911010206000516, 0.029777405503701865, 0.06505797878168897, 0.03168466408221607, 0.02490158454670258, -0.01667789162526189, 0.013384802750269879]",15050,0,0.07539081573486328
rosenbrock,30,11,28.225097866688692,"[0.3032029457564432, 0.08923368386006053, 0.02441823088324856, 0.023253619087353787, 0.02765033866241405, 0.01789146432259655, 0.01662891834113489, 0.009506779597302055, 0.003914120211912297, 0.0045341337192140625, 0.006992048749496275, 0.017537906973786144, -0.0004800232475761368, 0.012885332482476645, 0.0016753581490434452, 0.014224200198086599, 0.01687954175313532, 0.014163088542786983, 0.0030500000303302676, 0.0035262337115177476, 0.0042676592093051306, 0.013651251876012694, 0.028272531672861388, -0.007497940062049099, 0.007492700355750435, 0.007159755267137531, 0.014034383165763366, 0.014868377165354014, 0.005914437855101687, 0.011904721821648409]",15050,0,0.06797003746032715
